combined_text,label,label_id
tavsiye etmem. yatagı 2 yıldır ihtiyac oldukca misafir filan kullanıyoruz tavsiye etmiyorum resmen sauna misali terletiyor saglıksız,negative,0
öğrenci için ideal. öğrenciler için çok ideal ve fiyatıda uygun çok hızlı teslimat için ayrıca teşekkürler fakat oturduğunuz yer biraz ince ama üstüne bir minderle çok rağat oluyor montaj zaten 3 dk çok kolay,positive,2
erdal harman. aldigim urun cok iyi sahsen ben memnun kaldim kargo teslimatida gununde yapildi hepsiburada ya sıkıntısız ve guvenilir teslimatlarindan dolayi tesekkur ederim makina tam istedigim gibi hic tereddutsuz alis veris yapabililecegim bi site herkezede tavsiye edebilirim,positive,2
ayar başlığı. sıcak soğuk ayarlaması çok zor ılık su ayarlamaniz imkansız,negative,0
kullandım ve memnun kaldım incelik açısından çok iyi diğer pedlere oranla neredeyse hiç belli olmuyor,positive,2
Filimde o kadar mantık hatası var ki paranızı harcamayın ergence bir filimden öte değil hele hele holywod klişelerini saymıyorum bile,positive,2
Silikon tabancanız yoksa almayın. Ürün aldığımın ertesi günü elimdeydi ancak daha kutusundan çıkarırken bazı taşları düştü tacı takarken kırıldı falan silikon tabancası ile hallettim ama bu kadar kalitesiz olması çok saçma,negative,0
Anlaşılması zor,negative,0
kitaplik. urun fiyatına gore çok iyi oldukça güzel ve şık tavsiye ederim kargo zamanindan önce teslim etti,neutral,1
el yazısı. Kitap güzel oğlum 2 yaşında ve sıkılıyor sanırım 3 yaşından sonra okunacak bir kitap Ayrıca el yazılı böyle olduğunu bilsem almazdım,neutral,1
Her zaman kullandığım bir urun koku yok cilt nefes aliyor ve rahatlık orkidbir numara,positive,2
"apple.com da teaser’nı izledim 27june diyor ama burda 4 nisan demiş? 27 haziran 2008 diyo arkadaşlar sükut-u hayala uğramayalım, ben 4 nisan diye alıştırmıştım:(",neutral,1
Kokuyor. Ürün çok kötü kokuyor Rahatlık yönünden iyi,negative,0
Kötü bir deneyim. Ürün geldiğinde kırılmıştı Cıva bulaşından korktuğum için hemen imha ettik Bu tarz ürünlerin gönderiminde daha özenli olunmalı Ayrıca çok büyük boyut bilgisi görünür bir şekilde belirtilmeli Bu seferki alışverişimden hiç memnun kalmadım,negative,0
Film idare ederdi ama iyiydi. Film zaten bildiğiniz gibi değil. Yani bütün olaylar biz zombi gözü ve iyi bir senaryo ile anlatılmış.Daha iyi olabilirdi ama yinede idare eder. 3/5,neutral,1
güzel orta bir ütü. bende ütü alacaktım baya araştırdım yorumlara güvenerekten aldım şimdilik bir sıkıntı yok yanlız çok çamaşırı olanlar için tavsiye etmiyorum suyu erken bitiyo tekrar ısınması 9 10 dk buluyor birde ütü çok hafif olduğu için çok kırışmış ürünlerde pek etkili olmuyorbence eski tip ütüler daha kulanışlı,negative,0
FİYATI İYİ. TEL BİTİM NOKTALARI KESKİN TÖRPÜLENMEMİŞ,negative,0
Ürün ezik geldi. Ürün kaliteli ve uygun fiyatlı fakat kargosürecinde iyi paketlenmedigi icin diğer ürünler arasında kaldığından ezik geldi,negative,0
"bugune kadar beni en cok etkileyen film diyebilirim.. nesillerce izlenesi bir film !!! sevgi nedir, nasil kazanilir? izleyin ve gorun..",positive,2
Alınabilir. Ürünün bazı parçaları eksik geldi Fiyatla mukayese edildiğinde iş görür Başlangıç için ideal Kurulumu biraz sancılı ki bu da kurulum kılavuzunun güncel olmamasından kaynaklanıyor sanırım,negative,0
Farenin çok güzel yönleri var Fakat kendimden biliyorum memnun kalınmayan konular daha önemli Sol yandaki tuşlara başparmakla basmak zor Oyuncular bilir İnsan ufak bir başparmak hareketiyle hafifçe parmağı yukarı kaydırarak tuşa dokunarak basmak ister Tuşların çıkıntısının az olması ve eğimi gereği başparmak kaldırılarak basılabiliyor bu da başparmağı yoruyor Yan tuşları çok kullanmıyorsanız iyi bir fare Bu arada farenin ışığı avuç içini biraz ısıtabiliyor Yazılımla kısılabilir ve kapatılabilir Malzeme kalitesi orta çok premium değil Benim açımdan yan tuşlar biraz daha çıkıntılı ve 2 3 mm alta konumlanmalıydı Pad konusunda örme gibi bir dokusu var çok kısa tahminim naylon tüyleri var Farenin altı sert plastik o nedenle 1 hafta fareyi oynatırken hafif ses yapıyor ve hissediyorsunuz sonra ise azalıyor,neutral,1
Satış amaçlı. Bu kitabı ile tekrar tekrar tekrar yapmaktan bir adım öteye geçememiş Sürekli bazı şeyler havada bırakılarak bir sonraki kitabın satış miktarı için şimdiden yatırım yapılıyor,negative,0
okuyunuz. arkadaşlar türkiye garantili ile ithalatçıgarantili telefonda kamera farklılığı var bu yüzden önermiyorum net fotograflar cekmiyo android 6 guncellemesi yapmiyor tavsiyem kameraya onem verenler almasin,neutral,1
Ucuz belki ama.... Ürün fiyat yönüyle uygun gibi görünüyor belki ama hiç kullanışlı değil Şeffaf olduğu için düştüğünde bulmak çok zor,negative,0
1 Yıl zor dayandı az kullanmama rağmen. 1 yıl dayandı hani uzun ömürlüydü Yıllarca kullancam diye almıştım Param çöpe gitti Demekki sadece philips alıcaz,negative,0
Beklediğimden iyi... Bu mamayı alırken köpeklerim yemez diye endişe etmedim değil Fakat şimdilik normal olarak yiyorlar Fiyatına göre çok iyi deneyin derim,neutral,1
İhtiyacınızı karşılar. Bu üründen 2 tane aldım Adı gibi ekonomik bir yastık Fiyatını karşılıyor İçi biraz daha dolu olabilirdi ancak alçak yastık tercih ediyorsanız tavsiye edebilirim,neutral,1
güzel. paketleme harika hiçbir sıkıntı yok teşekkürler,positive,2
harika. cok iyi bir urun bebegimin butun vucudunu siliyorum hic kizartmiyo keske fiyat da biraz daha uygun olsa ulasim da cok hizliydi tesekkurler HB,neutral,1
çok küçük geldi ancak çorap koyulur,neutral,1
Hiç göründüğü gibi değil eksik,negative,0
Sızdırmalanla karşılaşıyorum. Çocuğumun ikin bci ayında sızdırmalarla karşılaşıyorum anlam veremedim neden olduğuna yardımcı olurmusunuz,positive,2
"hayatımdan, 1 saat 26 dk 48 sn çalan, tek bir tebessüm dahi yaratamamış başarısız bir filmdir..
saygılar..",negative,0
Başarılı ürün. Nasmed argan şampuanından çok memnun kalmıştım Ter önleyici ürününü de 2 haftadır kullanıyorum çok memnun kaldım Koltukaltı terlemesi için son derece başarılı ürün,positive,2
Çok küçük. Hayatımda gördüğüm en küçük mouselardan biri malzeme kalitesi iyi ama boyutları aşırı küçük Aspirin kadar mouse mu olurmuş yaw,neutral,1
simdilik iyi. 8 ekimde siparis verdim 11 ekimde urun geldi servisi aradik ertesi gun geleceklerini soylediler camasir makinasini uzerine koyacaz aparat ucretsiz takiyolar orasi mukemmel cunku biz ucretli biliyoduk kulandikdan sonra tekrar yorum yapacam bide lutfen hb dan aldiniz urunlere yorumlarinizi yaziniz cunku alan kisi yorumlara bakip aliyor artisini eksisini lutfen yazalim,neutral,1
Oral B kalitesi hepsi burada hızı başka söze gerek yok,positive,2
"başta film ama gerçekten film-ben bu filmin en çok o kendi aklı ve yüregini konuşturdugu sahnesini begeniyorum geciken adalete kızarız ama adalet bu adamın kendini MECazi
 anlamda baştan yaratmasını  sağlıyor",positive,2
kalite. ürün kalitesiz sorunluasla tercih edilmem,negative,0
İÇİ KÜÇÜK DIŞI ÇOK BÜYÜK HİÇ BEĞENMEDİM ÇOK KABA İÇEÇEK TERMOSU DİYE ALMIŞTIM YEMEK TERMOSU AMA ANCAK 1 KEPÇE ALIR,negative,0
mutlu son . süper bir ürün şiddetle tavsiye ediyorum bekarlar için mükemmel bir araç,neutral,1
Uygun Fiyat. Uygun fiyata alınabilecek bir telefon Çok fazla uygulamalarla ilgilenmiyorsanız daha çok ilgi alanlarınız film müzik fotoğraf benzeri medyalar üzerineyse tavsiye edebileceğim son derece kullanışlı bir telefon,neutral,1
"Televizyon dizisi tadında bir film, yani izleseniz de olur izlemeseniz de, eğer fazla zamanınız varsa izleyebilirsiniz fakat bence çok fazla eksiği var....",neutral,1
"Sevebilecek olanlardan özür diliyorum ama beni kesinlikle çekmedi , falza uzun ve senaryo kolayca öngörülebiliyor , oyuncular bile rolleri oynarken sikiliyor gibiler",negative,0
beğenmedim. balık pişirdim parçalandı et pişirdim yapıştı kullanma talimatlarını okudum olmadı internetten araştırdım olmadı ya bende bir hata var ya tavada,negative,0
Kaliteli bir ürün. Yıllardan beri kullandığım bir marka ürün çok kaliteli ve samsunda yoktu birçok webstiesinde bulunabilir ancak Hepsiburada com aracılığı ile almak daha güvenli Yalnz hiç indirim görmedik Hepsiburada com aracılığı ile indirim bekliyoruz,neutral,1
çok güzel. ürün büyük ve çok şık çok yüksek bir aydınlatma sağlamıyor ama göz yormuyor ışığı,neutral,1
ısıtması ve fan hızı mükemmel,positive,2
süper . kızım 3 yaşında çok beğendi teşekkür ederim hepsi burada ya,neutral,1
Tarkovsky'i bana sevdiren film! çok severek izlediğim ve yönetmenin dehasına filmin yavas temposuna hayran kalmışımdır. Düşük tempolu olmasa hiç kuşkusuz anlatmak istediğini bu kadar güzel anlatamazdı. Ruh ve evren üzerine çok çok farklı bir bakış,positive,2
"Ben arkadaşlarımla  olaydışlarımın yanında rezil (!)  HARİKAYDI!Bir türlü kola içemedim çünkü gülerken hiç de hoş olmayan şeyler  o kadar  de arkadaşlarla gidilirse hepten komik olacaktıluklar çok iyiydi, güzeli o köydeki birlik,dayanışma ruhu harika yansıtılıyordu bana göre...",positive,2
Beğenmedim. Almayın alıyorsanız da yıkamayın gereksiz para,negative,0
müthiş sürükleyici aksiyonun durmadığı bruce wills performansı üst seviyedeki film. iyi seyirler ...,positive,2
zayıfsanız öyle alın... zayıf insanlar için ii fakat 80 kilodan fazla iseniz tavsiye etmiyorum cunku vucut analiz oranlarının hiç birisini gostermiyor sadece asırı kilolu oldugunuzu gosteriyor fakat 80 kilo altında iseniz kilo takibiniz için guzel bi urun,negative,0
Küçük ama başarılı. 3 kademe bulunuyor fan 1 kademe ısıtma ve 2 kademe ısıtma Diğer modelinde kapama bulunmadığını yorumlarda okumuştum ama bunda 0 konumunda kapanıyor Çabuk ısıtıyor Çok soğuk havalarda iyi bir yardımcı ısıtıcı Ben memnunum Yalnız uyurken kullanmayı düşünüyorsanız ses sizi rahatsız edebilirsiz Aşırı sessiz değil Ben sadece sağıuk havayı kırmak için kullanıyorum Sonra kapatıyorum,positive,2
Farklı bir bakış. Kitap tarihe farklı bir açıdan yaklaşmış ve tarihte yazılmayanlara yer vermiş Günümüze uzanan derin devlet varlığından bahseden kitap kurtuluş savaşı yıllarının bilinmeyen bazı olaylarına yer vermiş kitapta Kazım Karabekir Paşanın kırgınlıkları yer alıyor kitapta bazı olaylar tarihle zıt bilgilerde içeriyor Kurtuluş savaşı yıllarına farklı bir bakış arayanlar için çok güzel bir kitap,neutral,1
başarısız.. Spigenden bu kadarını beklemezdim ürünün kağıt üstü özellikleri çok iyi fakat fonksiyonel değil Kısa zamanda kullanılamaz hale geldi,negative,0
Herkese tavsiyem Prima. Bebeğinin en rahat ettiği bez prima 3 tane bez degistirdim primadan başkasını tavsiye etmiyorum biz çok memnunuz,positive,2
Eksik ürün!. Hesaplısepet adlı satıcıdan Dsmart tv kumandasından1 adet ve bu üründen 2 adet sipariş vermiştim Kargo bugun elime ulaştı Fatura toplamda 3 ürün için kesilmiş ama kargoda 2 ürün vardı Arçelik Beko Rc Nc 1 Tv Kumandası ndan 2 tane olması gerekirken pakette 1 tane vardı,negative,0
"Yavaş ilerleyen, bol kadrolu bir gençlik draması olmuş...",neutral,1
"Taşınabilir, memnun edici, kaliteli ses. Sürekli yanımda yanımdan hiç ayırmıyorum Evde arkadaşlarımla film izlerken iş yerinde kısa aralarda yada online görüşmelerde hep bu ürünü kullanıyorum ses kalitesinden çok memnunum Kendi üzerinde ses ayarının olmaması ve şarj kabosunun kutu içeriğinde bulunmaması benim için bir hayal kırıklığı olmasına rağmen ürünün ses kalitesinden memnunum Çok müzik dinleyen birisi değilim pil süresi benim için gayet yeterli geldi bazen aklıma gelince takıyorum müzik dinlerken daha 1 kere şarjının bittiğini hatırlıyorum Pişman olmazsınız tavsiye ederim",positive,2
Biraz İnce Ama Kullanışlı. Ürün geldi aracıma taktım ama biraz ince gibi geldi bana bu paraya bu kadar oluyor Parasına göre gayet iyi ayrıca 3 günde elime ulaştı,negative,0
Rezalet. Ürünü 3 haftadır kullanıyorum Donması kasması bitmiyor Bulunduğum yerde 4 5 g kullanılırken 3g çekiyor Servise göndermek zorundayım şimdi daha 3 haftalık telefonu olmadı satıcam Kesinlikle önermiyorum,negative,0
Üründen çok memnunum piyasadaki en uygun fiyat ve süper hızlı gönderi Prima nın kaliteside belli Teşekkürler hepsiburada,positive,2
Hızlı kargo kaliteli ürün. Gercekten hızlı gönderi ve kaliteli bir alışveriş oldu teşekkürler,neutral,1
Başarılı. Gayet güzel bir ürün tavsiye ederim teşekkürler,positive,2
urun çok guzel. urun çok güzel ama bir sıkıntısı başka şişelere uygun degil sadece monin şişesiiçin sanırım o kötü oldu,negative,0
"bu filmi izlerken acaba daha once izlemismiydim oldum, sonra daha once izledigim gizemli parcalar filminin bir benzeri oldugunu hatirladim, eger gizemli parcalari izlediyseniz, bunu izlediginizde pek birsey kazanmazsiniz, ya bu filmi ya da digerini izleyin, nasilsa ikiside birbirinin aynisi :)",neutral,1
Ürün gerçekten iş görmüyor. Arkadaşlar ürünü kesinlikle tavsiye etmiyorum neredeyse hiç ama hiç işe yaramadı,negative,0
Orta. Terleme sorunu var oto detection sorunlu,neutral,1
hızlı kargo hepsiexpress. ürün gayet iyi kalıcı ferah koku,neutral,1
"Tek olumsuz eleştiriyi biraz fazla uzun kaçan süresi yüzünden alan bu zarif filmin müzik seçimleri de ayrı bir takdiri hak ediyor; David Bowie'nin Space Oddity parçası hoş bir hava kattığı gibi şaşılacak derecede büyük bir anlam kazandırıyor filme. 

Kendinize de bir pay çıkartacağınızın garantisini verdiğim bu sıcacık masalsı macerada Ben Stiller'a eşlik etmenizi şiddetle tavsiye eder ve iki saat boyunca Walter'ın düşler alemine onunla beraber dalıp giderken 'gerçek yaşamın' güzelliklerini tatmanızı, her şeye rağmen hayatın hala yaşamaya değer güzellikte olduğunu bir kez daha görmenizi isterim... 8,6/10 -Eleştirinin tamamını okumak için aşağıdaki adrese gidiniz.",positive,2
Çok iyi. Evimiz şekil olarak dikdörtgen Modem odama uzak mesafede Haliyle arada duvarlar var Ürünü gelince hemen kurdum Zaten çok basit kurulumu var Modemi görecek şekilde konumlandırdım Wifi üzerinden modeme bağlantı yaptım ve 5ghz yayınla kullanıyorum Kullanmaya başladıktan sonra internet hız olarak ciddi manada kendine geldi Memnun kaldım İhtiyacı olana tavsiye ederim,positive,2
Tek güvendiğim bez. Egzama hastası olan bebeğimin rahatlıkla kullandığı tek marka prima Hassas cilt yapısı var bu yüzden neredeyse bütün bezleri denedik bir tek prima pişik yapmadı 12 saat kuruluk garantisi veren primayı gönül rahatlığıyla kullanıyorum teşekkürler prima,positive,2
"Roma'nın filmlere ve kitaplara konu olan efsanevi Kayıp 9. Lejyonu ile ilgili son bir iki yılda çekilmiş olan bir diğer film ""The Eagle"". En son ""Centurion"" vardı izlemiş olduğum. Hafif bir film. İzle-geç türünden. Bu tarz tarihi aksiyonlardan hoşlananlara hitap ediyor. Benzer bir konu ve benzer, tahmin edilebilir olaylar zinciri. Tamamen boş vakit için.",neutral,1
İdare eder. Ürünü alalı birkaç gün oldu deneme fırsatı buldum Gerçekten far ışıklarını kesiyor ama çok kullanınca baş ağrısı yapabilecek gibi dikkat edilmesi gerekiyor,neutral,1
Başarılı . Yaklaşık bir yıldır kullanıyorum gayet başarılı bir ürün almayı düşünen arkadaşlar gönül rahatlığıyla alabilirler,positive,2
izlediğim sayılı filmlerden biridir.hala etkisindeyim.filmin üçüncüsü çekiliyormuş.bu sefer mısır değil çin e gezi yapacaklarmış,positive,2
iyi. 70 li paket sipariş verdim 60 li geldi nedir bu böyle,neutral,1
HIC SAGLAM DEGIL. elbet bozulacaktı ama bu kadar erken olmamalıydı hayal kırıklığı oldu,negative,0
BP deki en düşük puanlarımdan birini verdim. Sakın izlemeyin dediğim nadir filmlerden. 3/10,negative,0
fairy favori bulaşık deterjanım hiçbir markada bulamadığım temizliği Fairy de buldum mükemmel bulaşıklar Fairy sayesinde,positive,2
sanırım 50 metrelik iki adet ürün gönderilmiş bir yerine iki adet rulo var,positive,2
süper. süper ben bir yıldır kullanıyorum şarjı baya gidyor çok kullanışlı tavsiye ederim,neutral,1
Şeffaf olunmalı. Ürüne genel olarak 100 mb s belirtmişler Okuma hızı ve yazma hızının 100mb s olduğunu düşünerek aldım Write speed 60mb s olduğunu görünce hayal kırıklığına uğradım Alacak olan arkadaşlara bilgilendirme olsun Read speed up ti 100mb sWrite speed up to 60mb s,neutral,1
"Merakla ve ilgiyle vizyona girmesinden sonra, serinin diğer filmlerine nazaran tamamen hayal kırıklığı yarattı.Kurgu, senaryo ve final tamamen yetersiz...",positive,2
Üretim tarihi eski. İndirimli fiyat ve kampanya var diye aldım Kargolama paketleme ve ürünün teslimat hızı çok iyiydi fakat üretim tarihinin eski olması biraz canımı sıktı,negative,0
"açıkçası 6. His'i de beğenmiştim, fakat M. Night Shyamalan'a hayran olmamın nedeni bu filmdir. Aynaları, televizyon ekranını, tren yolculuğu sırasında koltukların arasını kullanan o inanılmaz görüntü yönetimi, Samuel L. Jackson'ın 'eLİJAH pRİCE' yorumu, James Newton'ın müzikleri, sonuna kadar seyircinin merakını ayakta tutmasını bilen dingin anlatımı... Kısacası herşey olağanüstü.",positive,2
hızlı sevkiyat. mükemmel ürün ve sevkiyat teşekkürler,positive,2
Terletiyor ve koku yapıyor ayrıca su da geçiriyor sanırım tavsiyeetmem . Terletiyor ve koku yapıyor ayrıca su da geçiriyor sanırım tavsiyeetmem,negative,0
Çabuk Bozuldu. 2 ürün almıştım 1 yıla kalmadan iki ürününde düğmeleri bozuldu ve kullanımı çok zor bir hale geldi Bu fiyat için bile normal olduğunu düşünmüyorum Uzun süreli bir kullanım için biraz daha kaliteli ürünlere yönelmek daha doğru olacaktır,negative,0
İzlediğim en iyi filmlerden biriydi...beni gerçekten çok etkiledi   ve herkese tavsiye ediyorum mutlaka izleyin.....,positive,2
idare eder. bazı arkadaşlar çok abartmis ürünü güzel bas vuruyor kulağa tam oturuyor ama tiz seslerinde bı sıkıntı var çok derinden geliyor,neutral,1
Kötü. Çiklet demişler ama balıklar yemiyor ve aşırı yapay kokuyor suyu kirletiyor Kesinlikle almayın,negative,0
Gönderim Eksikliği. Ürün Gerçekten Güzel Tatmin ediyor fakat gönderim problemli geldiğinde içerisindekijel her yere bulaşmıştı çok zor temizledim kapağı açılıp bütün pakete aldığım herşeye bulaşmıştı,neutral,1
idare eder. fiyatina göre uygun ama kaliteli bisey beklemeyin,negative,0
buda en iyi bond filmlerinden biriydi.Sean connery yine rolünü çok güzel bir şekilde yapmış.özetlen her şey güzeldi.izlemeyenlere tavsiye edilir.,positive,2
Angela Lansbury e bayıldığım oldukça başarılı psikolojik-politik bir gerilim. Sonlara doğru oturan taşlar ve zevkli bir seyirlik seyretmenin verdiği hoş haz. 7.5/10,neutral,1
Prima kolaylığı süper. Normal bezlerdeki memnuniyetimden sonra mükemmel bir rahatlık olduğunu düşündüğüm bu ürünü de bebeğimde kullanmayı düşünüyorum emicilik kuruluk ve cilde uyumu çok iyi,positive,2
Boyutları iyi ancak Resimde ürün kalın tok ve kaliteli gözüküyor aldığım ürün ise ince ve kalitesiz Aldığıma pişman oldum,negative,0
Her iki yüzü de gri yıldızlı diye düşünmüştüm bir yüzü beyaz pembe yıldızlıydı Paketlemesini beğenmedim Büyüklüğü güzel yumuşak Hızlı gönderildiği için teşekkürler,neutral,1
ben uyudum her nedense :(,negative,0
Devrimci Che. Bolivya dağlarında öldürülüşünün üzerinden 38 yıl geçmesine karşın Arjantinli büyük devrimci Ernesto Che Guevara bütün dünyada emperyalizme ve kapitalizme karşı devrim ve sosyalizm mücadelesi verenlere ilham kaynağı olmayı sürdürüyor Bu kitapta ayrıntıları bulacaksınız,neutral,1
güzel bir tasarım. Güzel tasarlanmış ancak akrep ve yelkovanın arka fonla yakın tonlarda olması ve ışığı fazlaca yansıtması saati görmeyi epeycezorlaştırıyor Hepsiburadaya teşekkürler,neutral,1
pratik. yanlışlıkla medium almışım açık renk almam lazımdı ama iyi hissettiriyo sadece kapatıcı özelliği az acil evden çıkarken kullanımı kolay ürün krem kıvamında sür çık,neutral,1
Ürün güzel ama boy kısa. Arkadaşlar bu sağlam fiyatına göre güzel bir çanta ama boyunun 90 cm olması çoğu kamış için sıkıntı Boya dikkat ederek sipariş verin kamışların ucu dışarda kalmasın,neutral,1
sar değerine dikkat. SAR Birim doku kütlesi başına soğurulan güç değeri yasal limitler sınırında gezen bir cihaz olmuş Dikkate almanız sağlınız açısından önemlidir,negative,0
2 sahra beji 4 adet petrol yeşili siparişi verdim ikisi de farklı kargolarla farklı gün geldi Sahra beji olanlar önce geldi ve daha ince kumaş yapısı farklı petrol yeşili tam ekranda göründüğü gibi güzel geldi ikisinin kumaşı birbirinden çok farklı Yeşil olanlar harika tam göründüğü gibi ama sahra beji kötü,negative,0
inanilmaz kötü kokuyor. cok rahatsiz edici bir kokuya sahip resmen pirille yıkadim her parcasini ama yinede kokudan durulmuyor uyudugunuz odada kesinlikle muhafaza etmeyiniz,negative,0
Aldığıma pişman oldum. Kötü Sesi çok az ve çirkin çıkıyor tuşları her an çıkabilecek kırılacak gibi duruyor umarım kırılmaz ve çocuk yutmaz aldığıma pişman oldum On bir aylık kızım sevmedi,negative,0
"Anna Hathaway işsiz güçsüz dünyadan her hangi bir beklentisi ve amacı olmayan ""hiçbir filmde olmadığı kadar"" ezik,ruhsuz amaçsız bir karakteri canlandırıyor.",positive,2
"Kitap özgün değil, Edebi açıdan yetersiz. Tavsiye etmiyorum.. Kitapta yazarın yaptığı işlere ve kendi tanıtımına çok fazla yer verdiği bölümler var Bununla birlikte gündelik hayata ikili ilişkilere dair ve insanın kendini olumlu düşünmeye sevk etmesi durumunda hayatının daha güzel olacağına dair bilgiler içermekte Bu bilgiler yazarın kişisel bilgilerinden ziyade aslında çoğumuzun bildiği pek çok bilginin harmanlanmasından oluşuyor Ben kitabı edebi açıdan yetersiz ve özgür olması açısından yetersiz buldum ve tavsiye etmiyorum Kitap alırken de hepsiburada yı tercih ediyorum Şu ana kadar tüm kargolarım hızlı ve sorunsuz geldi Hepsiburadayı kitap alacaklara tavsiye ediyorum",negative,0
malzeme ve işçiliği zayıf. ürünün paketlenmesi ve yollanış tarzı güzel ama vidaların suntalam ın üstünden vidalanması ve vidaların gözükmesi vida yerlerini kapatmak için yollanan bantların estetiği bozması bir yana çok eskilerde kalan bir yöntem ayrıca daha önce sanal mobilya firmasından aldığım TV sehpasının yanına bile yanaşamaz çünkü adamlar tam modüler sistemde montaj yapılacak şekilde tasarlanmışlar ve neredeyse hiç vida kullanmadan montajı yapılabiliyor bu TV sehpası ise tamamen vidalarla monte ediliyorustalık gerektiriyor ayrıca kenar bantları çok özensiz yapıştırılmış kesiminde bir o kadar özensiz yinede montajı yapıldıktan sonra görünüşü idare eder,negative,0
gülüşünüz sisin için önemliyse düşünmeye bile gerek yok agız kokusu diş sasarması olmadan saglıkla gülebilirisniz,positive,2
"altın portakalda izledim, sinemaya gitmeye değer bir film..sıkılmadan sonuna kadar izleniyor",positive,2
baştan sona mükemmel bir film tamamıyle gerilim izlemenizi tavsiye edrim oyunlar birbirinden başarılıydı,positive,2
oyuncak misali. oyuncak boyutunda aşırı küçük değil minik tabak 2 hurma sığmaz,negative,0
fiyata göre idare eder . ürün geleli 4 saat oldu ve saat tarih ayarlarını kaydediyorum yanlız kapanıp açıldıktan sonra kaydettigim işlem sona eriyor tekrar ayarlamak lazim birde mesafeyi çok uzak gösteriyor bu yüzden 5metre önümdeki aracın plakası görünmüyor,negative,0
film çok güzeldi ancak anlayamadığım şey neden Mevlanayı Özcan Deniz oynamış gibi yazdığınız:)O öğrencisini oynamış,positive,2
Tek kelimeyle harika bir filmdi.Türk sineması bu filmle beraber gözle görülür bir yükselişte.Haluk Bilginerin kusursuz oyunculuğu filmin en önemli artılarından.Kesinlikle izlemenizi öneririm.,positive,2
mutlaka denemeli. normal bir ipad im olduğu halde gerek küçük ebatları gerekse kullanımı mutlakak denenmeli Wifi kullanımından ziyade iphone ile kullanımı da oldukça rahat,positive,2
keyifli bir filmdi...Katherine Watson gibi düşünen insanların az olduğu bir dünya biz erkekler için  cennet gibi olurdu sanırım:),neutral,1
İşini Yapıyor. 2 haftadan falan bahsedilmiş etkisini gostermesi icin bende birkac saat icinde gosterdi ozellikle kargalarda ise yaradi saksaganlarda kısmen işe yaradı sabahlari kargalarin solo calismalariyla uyaniyordum aksam gun batarken yine öyleydi bahcemde meyva agacalari vardi hic gitmiyorlardi bunlardan kurtulamam şart idi arastirmalarim sonucu bu urunu buldum ise yarayinca ikincisini aldim biri bir frekansta digeri otekinde calisiyor adaptorle kullanmiyorum gunes enerjisiyle kullaniyorum bence urunun tek eksisi gece kendini kapatmiyor olmasi buda sarjini bitiriyor yani gun icinde gunes olmasa surekli calismiyor tasarruflu olabilirdi hava kapaliyken isigi topluyor 10 dk sonra calisiyor kisa sure sonra bitiyor gece kapanmis olsa bu sorun olmaz idi günü kurtarirdi Ürunu gonul rahatligi ile alabilirsiniz,positive,2
farklı. alırken sadece file bir sepete benzettim ancak alt ve üst kısmında plastik malzeme var ayrıca içte daha sık dokulu ve dışta daha geniş dokulufile ile kaplı makine içine çamaşırın teli kaçan biri olarak bu özelliğini beğendim bu durumuda rahatlıkla engelleyebilir,neutral,1
Ürünün boşlukları oturmuyor kalitesiz bir yüzeye sahip,negative,0
Altın fırsat. Gerek bezin kalitesi gerek yapısı oldukça güzel yumuşacık cildine extra yumuşaklık kuruluk rahatlık veriyor ben kullanırken çok rahat ve huzurluyum bebeğim de öyle tavsiye ederim,positive,2
ileri geri tuşu normal kullanımda sıkıntı yaratıyor,neutral,1
SIKINTI. Ürün çok hızlı geldi teşekkür ederim ancak şarj etmeme rağmen ürün yavaş çalışıyor sanki şarjı bitmek üzereymiş gibi Ne yapılmalı Keşke çalışan bir ürün olsaydı tatilde sıkıntıya düştüm,negative,0
ah ariel ah sen olmasan nerde o sakiz gibi camasirlar,positive,2
Sessiz süpürge arayanlar. Arkadaşlar ürün24saat içinde elimize geldi Çalıştığımız için gece temizlik yapmak zorunda olduğumuzdan sessiz bir makine olarak media marka de denediğim ürün mükemmel ötesi çıktı Çalışıp çalışmadığı zor anlaşılıyor ama mükemmel de bir emiş gücüne sahip Denemeden almayın başka markalara kaymayın derim Philips ile aynı özelliklerde 750w olduğundan daha az enerji harcıyor ama emiş ağzı yapısında fark olduğundan daha az zahmetler temizliği kolaylaştırıyor Şiddet le tavsiye ederim,positive,2
iyi değil. Fotoğraftaki ürün gelmedimalesef Memnun kalmadım Oğluma almıstım gelen yay pembe çıktı Fotoğraftaki ürün gelmeyecekse en azından renk seceneği konulabilirdi,negative,0
